Customer_ID,Customer_Name,Region,Segment,City,State,Country,Market,Market2
SC-103802,"Shahid Collister",EMEA,Consumer,Qom,Qom,Syria,EMEA,EMEA
SC-104401,"Shaun Chance",Africa,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
SC-104402,"Shaun Chance",EMEA,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA
SC-105751,"Sonia Cooley",EMEA,Consumer,"Kryvyy Rih",Dnipropetrovs'k,Ukraine,EMEA,EMEA
SC-106801,"Steve Carroll",Africa,"Home Office",Niamey,Niamey,Niger,Africa,Africa
SC-106802,"Steve Carroll",EMEA,"Home Office",Kutahya,Silesia,Turkey,EMEA,EMEA
SC-106951,"Steve Chapman",Africa,Corporate,"Port Elizabeth","Free State","South Africa",Africa,Africa
SC-106952,"Steve Chapman",EMEA,Corporate,Pavlodar,Pavlodar,Kazakhstan,EMEA,EMEA
SC-107251,"Steven Cartwright",Africa,Consumer,Mogadishu,Lagos,Somalia,Africa,Africa
SC-107252,"Steven Cartwright",EMEA,Consumer,Ufa,Istanbul,Turkey,EMEA,EMEA
SC-107701,"Stewart Carmichael",Africa,Corporate,Kalemie,Katanga,"Democratic Republic of the Congo",Africa,Africa
SC-107702,"Stewart Carmichael",Canada,Corporate,Montréal,Quebec,Canada,Canada,"North America"
SC-107703,"Stewart Carmichael",EMEA,Corporate,Zahedan,Tekirdag,Turkmenistan,EMEA,EMEA
SC-108001,"Stuart Calhoun",Africa,Consumer,"Benin City",Edo,Nigeria,Africa,Africa
SC-108002,"Stuart Calhoun",EMEA,Consumer,Kermanshah,Kermanshah,Iran,EMEA,EMEA
SC-108451,"Sung Chung",Africa,Consumer,Nouakchott,Nouakchott,Mauritania,Africa,Africa
SC-108452,"Sung Chung",EMEA,Consumer,Nizhyn,Dnipropetrovs'k,Ukraine,EMEA,EMEA
SC-200201,"Sam Craven","Southeast Asia",Consumer,Tokyo,Uttarakhand,Japan,APAC,APAC
SC-200202,"Sam Craven",North,Consumer,Vienna,Vienna,"United Kingdom",EU,EU
SC-200203,"Sam Craven",South,Consumer,Teziutlán,"Santo Domingo",Mexico,LATAM,LATAM
SC-200204,"Sam Craven",East,Consumer,Plano,Texas,"United States",US,"North America"
SC-200501,"Sample Company A","Southeast Asia","Home Office",Takatsuki,"West Bengal",Philippines,APAC,APAC
SC-200502,"Sample Company A",South,"Home Office",Tilburg,"North Brabant","United Kingdom",EU,EU
SC-200503,"Sample Company A",South,"Home Office",Tegucigalpa,Yucatán,Mexico,LATAM,LATAM
SC-200504,"Sample Company A",West,"Home Office",Norwich,Texas,"United States",US,"North America"
SC-200951,"Sanjit Chand","Southeast Asia",Consumer,Taipei,"Western Australia",Taiwan,APAC,APAC
SC-200952,"Sanjit Chand",South,Consumer,Toulouse,Rhône-Alpes,"United Kingdom",EU,EU
SC-200953,"Sanjit Chand",South,Consumer,Tegucigalpa,"San Salvador",Nicaragua,LATAM,LATAM
SC-200954,"Sanjit Chand",West,Consumer,"West Jordan",Utah,"United States",US,"North America"
SC-202301,"Scot Coram",Oceania,Corporate,Traralgon,Victoria,Pakistan,APAC,APAC
SC-202302,"Scot Coram",South,Corporate,Turin,Stockholm,"United Kingdom",EU,EU
SC-202303,"Scot Coram",North,Corporate,Querétaro,Querétaro,Mexico,LATAM,LATAM
SC-202304,"Scot Coram",West,Corporate,Seattle,Washington,"United States",US,"North America"
SC-202601,"Scott Cohen","Southeast Asia",Corporate,Melbourne,Victoria,Vietnam,APAC,APAC
SC-202602,"Scott Cohen",South,Corporate,Rome,Umbria,"United Kingdom",EU,EU
SC-202603,"Scott Cohen",South,Corporate,Zapopan,Jalisco,Mexico,LATAM,LATAM
SC-202604,"Scott Cohen",West,Corporate,Seattle,Washington,"United States",US,"North America"
SC-203051,"Sean Christensen","Southeast Asia",Consumer,Yangon,Yangon,"New Zealand",APAC,APAC
SC-203052,"Sean Christensen",South,Consumer,Toulouse,Valenciana,"United Kingdom",EU,EU
SC-203053,"Sean Christensen",North,Consumer,"Sancti Spíritus","Sancti Spíritus",Nicaragua,LATAM,LATAM
SC-203054,"Sean Christensen",West,Consumer,"San Jose",Texas,"United States",US,"North America"
SC-203801,"Shahid Collister","Southeast Asia",Consumer,Taiyuan,"Tamil Nadu",Vietnam,APAC,APAC
SC-203802,"Shahid Collister",South,Consumer,Villenave-d'Ornon,"Västra Götaland","United Kingdom",EU,EU
SC-203803,"Shahid Collister",South,Consumer,Querétaro,Querétaro,Venezuela,LATAM,LATAM
SC-203804,"Shahid Collister",West,Consumer,Seattle,Washington,"United States",US,"North America"
SC-204401,"Shaun Chance","Southeast Asia",Corporate,Townsville,"Sumatera Utara",Pakistan,APAC,APAC
SC-204402,"Shaun Chance",South,Corporate,London,England,"United Kingdom",EU,EU
SC-204403,"Shaun Chance",South,Corporate,Victoria,Tamaulipas,Mexico,LATAM,LATAM
SC-204404,"Shaun Chance",West,Corporate,Philadelphia,Pennsylvania,"United States",US,"North America"
SC-205751,"Sonia Cooley","Southeast Asia",Consumer,Wodonga,Wellington,Singapore,APAC,APAC
SC-205752,"Sonia Cooley",North,Consumer,Thonon-les-Bains,Stockholm,"United Kingdom",EU,EU
SC-205753,"Sonia Cooley",South,Consumer,Torreón,Yoro,Mexico,LATAM,LATAM
SC-205754,"Sonia Cooley",West,Consumer,Mishawaka,"Rhode Island","United States",US,"North America"
SC-206801,"Steve Carroll","Southeast Asia","Home Office","Phnom Penh",Sichuan,Vietnam,APAC,APAC
SC-206802,"Steve Carroll",South,"Home Office",Zeist,Utrecht,Netherlands,EU,EU
SC-206803,"Steve Carroll",South,"Home Office",Tijuana,Morelos,Mexico,LATAM,LATAM
SC-206804,"Steve Carroll",West,"Home Office",Seattle,Washington,"United States",US,"North America"
SC-206951,"Steve Chapman","Southeast Asia",Corporate,Zhuhai,"South Australia",Vietnam,APAC,APAC
SC-206952,"Steve Chapman",South,Corporate,Vienna,Vienna,"United Kingdom",EU,EU
SC-206953,"Steve Chapman",South,Corporate,Soyapango,"Santo Domingo",Panama,LATAM,LATAM
SC-206954,"Steve Chapman",South,Corporate,Springfield,Wisconsin,"United States",US,"North America"
SC-207251,"Steven Cartwright","North Asia",Consumer,Hyderabad,Telangana,India,APAC,APAC
SC-207252,"Steven Cartwright",South,Consumer,Villach,"North Rhine-Westphalia","United Kingdom",EU,EU
SC-207253,"Steven Cartwright",South,Consumer,"Vitória da Conquista",Yucatán,Nicaragua,LATAM,LATAM
SC-207254,"Steven Cartwright",West,Consumer,Wilmington,Washington,"United States",US,"North America"
SC-207701,"Stewart Carmichael","Southeast Asia",Corporate,Yangon,Yangon,Thailand,APAC,APAC
SC-207702,"Stewart Carmichael",South,Corporate,Zwolle,Veneto,"United Kingdom",EU,EU
SC-207703,"Stewart Carmichael",South,Corporate,Valparaíso,Valparaíso,Nicaragua,LATAM,LATAM
SC-207704,"Stewart Carmichael",West,Corporate,"San Francisco",Texas,"United States",US,"North America"
SC-208001,"Stuart Calhoun","Southeast Asia",Consumer,Sydney,Queensland,Indonesia,APAC,APAC
SC-208002,"Stuart Calhoun",South,Consumer,"St. Gallen","Västra Götaland","United Kingdom",EU,EU
SC-208003,"Stuart Calhoun",South,Consumer,Tijuana,"São Paulo",Mexico,LATAM,LATAM
SC-208004,"Stuart Calhoun",West,Consumer,"Los Angeles",Texas,"United States",US,"North America"
SC-208451,"Sung Chung","Southeast Asia",Consumer,Shenyang,"West Bengal",Philippines,APAC,APAC
SC-208452,"Sung Chung",South,Consumer,Vienna,Vienna,Italy,EU,EU
SC-208453,"Sung Chung",South,Consumer,Vassouras,"Villa Clara",Mexico,LATAM,LATAM
SC-208454,"Sung Chung",West,Consumer,Louisville,Illinois,"United States",US,"North America"
SD-104851,"Shirley Daniels",Africa,"Home Office","Sidi Qacem",Rabat-Salé-Zemmour-Zaer,Sudan,Africa,Africa
SD-104852,"Shirley Daniels",EMEA,"Home Office",Holon,"Tel Aviv",Ukraine,EMEA,EMEA
SD-204851,"Shirley Daniels","Southeast Asia","Home Office",Wuhan,Ulsan,Thailand,APAC,APAC
SD-204852,"Shirley Daniels",South,"Home Office",Tournefeuille,"North Rhine-Westphalia","United Kingdom",EU,EU
SD-204853,"Shirley Daniels",South,"Home Office","Mexico City",Zulia,Venezuela,LATAM,LATAM
SD-204854,"Shirley Daniels",West,"Home Office",Phoenix,Virginia,"United States",US,"North America"
SE-101101,"Sanjit Engle",Africa,Consumer,Mbuji-mayi,Kasai-Oriental,"Democratic Republic of the Congo",Africa,Africa
SE-101102,"Sanjit Engle",EMEA,Consumer,Qazvin,Qazvin,Romania,EMEA,EMEA
SE-201101,"Sanjit Engle","Southeast Asia",Consumer,Taiyuan,Singapore,Singapore,APAC,APAC
SE-201102,"Sanjit Engle",South,Consumer,Vigo,Vienna,"United Kingdom",EU,EU
SE-201103,"Sanjit Engle",South,Consumer,Orizaba,Veracruz,Panama,LATAM,LATAM
SE-201104,"Sanjit Engle",West,Consumer,Wheeling,Washington,"United States",US,"North America"
SF-100651,"Sandra Flanagan",Africa,Consumer,Quelimane,Zambezia,Nigeria,Africa,Africa
SF-100652,"Sandra Flanagan",EMEA,Consumer,Kharkiv,Kharkiv,Ukraine,EMEA,EMEA
SF-102001,"Sarah Foster",Africa,Consumer,Ndola,"Vallee Du Bandama",Zambia,Africa,Africa
SF-102002,"Sarah Foster",EMEA,Consumer,Plzen,Plzen,Turkey,EMEA,EMEA
SF-109651,"Sylvia Foulston",Africa,Corporate,Dakar,"Red Sea",Sudan,Africa,Africa
SF-109652,"Sylvia Foulston",EMEA,Corporate,Kermanshah,Khuzestan,Turkey,EMEA,EMEA
SF-200651,"Sandra Flanagan",Oceania,Consumer,Ratlam,Queensland,"New Zealand",APAC,APAC
SF-200652,"Sandra Flanagan",North,Consumer,Worcester,"North Rhine-Westphalia","United Kingdom",EU,EU
SF-200653,"Sandra Flanagan",South,Consumer,Teresina,Piauí,Mexico,LATAM,LATAM
SF-200654,"Sandra Flanagan",West,Consumer,Wilmington,Texas,"United States",US,"North America"
SF-202001,"Sarah Foster","Southeast Asia",Consumer,Yicheng,Victoria,Indonesia,APAC,APAC
SF-202002,"Sarah Foster",South,Consumer,Wigan,Sicily,"United Kingdom",EU,EU
SF-202003,"Sarah Foster",South,Consumer,Vassouras,Sonsonate,Nicaragua,LATAM,LATAM
SF-202004,"Sarah Foster",West,Consumer,Seattle,Washington,"United States",US,"North America"
SF-209651,"Sylvia Foulston","Southeast Asia",Corporate,Newcastle,"Sulawesi Utara","South Korea",APAC,APAC
SF-209652,"Sylvia Foulston",North,Corporate,Karlsruhe,Thuringia,"United Kingdom",EU,EU
SF-209653,"Sylvia Foulston",South,Corporate,Manizales,Goiás,Colombia,LATAM,LATAM
SF-209654,"Sylvia Foulston",West,Corporate,Wilmington,Texas,"United States",US,"North America"
SG-100801,"Sandra Glassco",Africa,Consumer,Lagos,Lagos,Tanzania,Africa,Africa
SG-100802,"Sandra Glassco",Canada,Consumer,Montréal,Quebec,Canada,Canada,"North America"
SG-100803,"Sandra Glassco",EMEA,Consumer,Namangan,Ninawa,Uzbekistan,EMEA,EMEA
SG-104701,"Sheri Gordon",Africa,Consumer,Abidjan,Lagunes,"Cote d'Ivoire",Africa,Africa
SG-104702,"Sheri Gordon",EMEA,Consumer,Zagreb,Tbilisi,Georgia,EMEA,EMEA
SG-106051,"Speros Goranitis",Africa,Consumer,Mubi,Lagunes,Uganda,Africa,Africa
SG-106052,"Speros Goranitis",EMEA,Consumer,Shiraz,Neamt,Turkey,EMEA,EMEA
SG-108901,"Susan Gilcrest",Africa,Corporate,Onitsha,Kigali,Rwanda,Africa,Africa
SG-108902,"Susan Gilcrest",EMEA,Corporate,Zanjan,Zanjan,Jordan,EMEA,EMEA
SG-200801,"Sandra Glassco","Southeast Asia",Consumer,Tirunelveli,"Tamil Nadu",Singapore,APAC,APAC
SG-200802,"Sandra Glassco",South,Consumer,Oviedo,Picardy,Spain,EU,EU
SG-200803,"Sandra Glassco",North,Consumer,Tegucigalpa,"San Salvador",Mexico,LATAM,LATAM
SG-200804,"Sandra Glassco",West,Consumer,Seattle,Washington,"United States",US,"North America"
SG-204701,"Sheri Gordon","Southeast Asia",Consumer,Taiyuan,"Tamil Nadu",Indonesia,APAC,APAC
SG-204702,"Sheri Gordon",South,Consumer,Vannes,Uusimaa,Spain,EU,EU
SG-204703,"Sheri Gordon",South,Consumer,"Santa Clara","Villa Clara",Nicaragua,LATAM,LATAM
SG-204704,"Sheri Gordon",West,Consumer,Wilson,"South Carolina","United States",US,"North America"
SG-206051,"Speros Goranitis","Southeast Asia",Consumer,Yao,Victoria,Vietnam,APAC,APAC
SG-206052,"Speros Goranitis",South,Consumer,Wolfsburg,"South Holland",Spain,EU,EU
SG-206053,"Speros Goranitis",South,Consumer,Tlalpan,"San Salvador",Nicaragua,LATAM,LATAM
SG-206054,"Speros Goranitis",West,Consumer,"San Francisco","North Carolina","United States",US,"North America"
SG-208901,"Susan Gilcrest","Southeast Asia",Corporate,Wollongong,Zhejiang,Thailand,APAC,APAC
SG-208902,"Susan Gilcrest",North,Corporate,Watford,"North Rhine-Westphalia","United Kingdom",EU,EU
SG-208903,"Susan Gilcrest",South,Corporate,"Villa Nueva",Panama,Panama,LATAM,LATAM
SG-208904,"Susan Gilcrest",East,Corporate,"New York City",Texas,"United States",US,"North America"
SH-103951,"Shahid Hopkins",Africa,Consumer,Kinshasa,Kinshasa,Nigeria,Africa,Africa
SH-103952,"Shahid Hopkins",Canada,Consumer,Montréal,Quebec,Canada,Canada,"North America"
SH-103953,"Shahid Hopkins",EMEA,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
SH-106351,"Stefanie Holloman",EMEA,Corporate,Sterlitamak,Silesia,Russia,EMEA,EMEA
SH-199751,"Sally Hughsby","Southeast Asia",Corporate,Wuzhou,Zhejiang,Thailand,APAC,APAC
SH-199752,"Sally Hughsby",North,Corporate,Munich,Uusimaa,"United Kingdom",EU,EU
SH-199753,"Sally Hughsby",South,Corporate,Victoria,Tamaulipas,Mexico,LATAM,LATAM
SH-199754,"Sally Hughsby",West,Corporate,Smyrna,Wisconsin,"United States",US,"North America"
SH-203951,"Shahid Hopkins","Southeast Asia",Consumer,Xi'an,"Western Australia",Philippines,APAC,APAC
SH-203952,"Shahid Hopkins",Central,Consumer,Salon-de-Provence,Utrecht,Netherlands,EU,EU
SH-203953,"Shahid Hopkins",South,Consumer,"Salina Cruz",Oaxaca,Venezuela,LATAM,LATAM
SH-203954,"Shahid Hopkins",West,Consumer,Toledo,Virginia,"United States",US,"North America"
SH-206351,"Stefanie Holloman","Southeast Asia",Corporate,Valenzuela,Zhejiang,Philippines,APAC,APAC
SH-206352,"Stefanie Holloman",South,Corporate,Vienna,Vienna,"United Kingdom",EU,EU
SH-206353,"Stefanie Holloman",South,Corporate,Sonsonate,Sonsonate,Peru,LATAM,LATAM
SH-206354,"Stefanie Holloman",West,Corporate,Sacramento,Tennessee,"United States",US,"North America"
SH-99751,"Sally Hughsby",Africa,Corporate,Warri,Southern,"Sierra Leone",Africa,Africa
SH-99752,"Sally Hughsby",EMEA,Corporate,"Ulan Bator",Ulaanbaatar,"Saudi Arabia",EMEA,EMEA
SJ-101251,"Sanjit Jacobs",Africa,"Home Office",Johannesburg,Gauteng,"South Africa",Africa,Africa
SJ-101252,"Sanjit Jacobs",Canada,"Home Office",Saanich,"British Columbia",Canada,Canada,"North America"
SJ-101253,"Sanjit Jacobs",EMEA,"Home Office",Riyadh,Izmir,Ukraine,EMEA,EMEA
SJ-102151,"Sarah Jordon",Africa,Consumer,Mallawi,"Dire Dawa",Ethiopia,Africa,Africa
SJ-102152,"Sarah Jordon",Canada,Consumer,Burlington,Ontario,Canada,Canada,"North America"
SJ-102153,"Sarah Jordon",EMEA,Consumer,Najafabad,Konya,Turkey,EMEA,EMEA
SJ-105001,"Shirley Jackson",EMEA,Consumer,K'ut'aisi,Imereti,Turkey,EMEA,EMEA
SJ-201251,"Sanjit Jacobs","Southeast Asia","Home Office",Sydney,Pahang,Philippines,APAC,APAC
SJ-201252,"Sanjit Jacobs",South,"Home Office",Sittard,Wales,"United Kingdom",EU,EU
SJ-201253,"Sanjit Jacobs",North,"Home Office",Tepic,"Santo Domingo",Mexico,LATAM,LATAM
SJ-201254,"Sanjit Jacobs",West,"Home Office",Texarkana,Washington,"United States",US,"North America"
SJ-202151,"Sarah Jordon","Southeast Asia",Consumer,Udaipur,Yunnan,Taiwan,APAC,APAC
SJ-202152,"Sarah Jordon",South,Consumer,Zurich,Zürich,"United Kingdom",EU,EU
SJ-202153,"Sarah Jordon",South,Consumer,Surubim,Sonora,Mexico,LATAM,LATAM
SJ-202154,"Sarah Jordon",West,Consumer,Quincy,Texas,"United States",US,"North America"
SJ-205001,"Shirley Jackson","Southeast Asia",Consumer,Sukkur,"South Australia",Singapore,APAC,APAC
SJ-205002,"Shirley Jackson",South,Consumer,Villeurbanne,Rhône-Alpes,Portugal,EU,EU
SJ-205003,"Shirley Jackson",South,Consumer,"San Miguelito","Pinar del Río",Uruguay,LATAM,LATAM
SJ-205004,"Shirley Jackson",West,Consumer,"Santa Fe",Texas,"United States",US,"North America"
SK-199901,"Sally Knutson","Southeast Asia",Consumer,Zhuhai,"Sumatera Utara",Vietnam,APAC,APAC
SK-199902,"Sally Knutson",Central,Consumer,Levallois-Perret,"North Rhine-Westphalia",Germany,EU,EU
SK-199903,"Sally Knutson",South,Consumer,Tegucigalpa,Tamaulipas,Mexico,LATAM,LATAM
SK-199904,"Sally Knutson",East,Consumer,Toledo,Ohio,"United States",US,"North America"
SK-99901,"Sally Knutson",Africa,Consumer,Luanda,Luanda,Egypt,Africa,Africa
SK-99902,"Sally Knutson",EMEA,Consumer,Vienna,Vienna,Turkey,EMEA,EMEA
SL-101551,"Sara Luxemburg",Africa,"Home Office",Soweto,"Vallee Du Bandama","South Africa",Africa,Africa
SL-101552,"Sara Luxemburg",Canada,"Home Office",Vancouver,"British Columbia",Canada,Canada,"North America"
SL-101553,"Sara Luxemburg",EMEA,"Home Office",Rivne,Rivne,Ukraine,EMEA,EMEA
SL-201551,"Sara Luxemburg","Southeast Asia","Home Office",Tengzhou,Shandong,Philippines,APAC,APAC
SL-201552,"Sara Luxemburg",South,"Home Office",Woking,Valenciana,"United Kingdom",EU,EU
SL-201553,"Sara Luxemburg",South,"Home Office",Vespasiano,Yucatán,Nicaragua,LATAM,LATAM
SL-201554,"Sara Luxemburg",West,"Home Office",Salem,Texas,"United States",US,"North America"
SM-100051,"Sally Matthias",Africa,Consumer,Johannesburg,"Woqooyi Galbeed",Zambia,Africa,Africa
SM-100052,"Sally Matthias",EMEA,Consumer,Severodvinsk,Ljubljana,Ukraine,EMEA,EMEA
SM-103201,"Sean Miller",Africa,"Home Office",Koumra,Mandoul,Nigeria,Africa,Africa
SM-103202,"Sean Miller",EMEA,"Home Office",Salihli,Manisa,Turkey,EMEA,EMEA
SM-109051,"Susan MacKendrick",Africa,Consumer,Mogadishu,"Western Cape","South Africa",Africa,Africa
SM-109052,"Susan MacKendrick",EMEA,Consumer,Qom,Qom,Iran,EMEA,EMEA
SM-109501,"Suzanne McNair",Africa,Corporate,Kigoma,Kigoma,Tanzania,Africa,Africa
SM-109502,"Suzanne McNair",EMEA,Corporate,Zlatoust,Mazandaran,Turkey,EMEA,EMEA
SM-200051,"Sally Matthias","Southeast Asia",Consumer,Wollongong,Victoria,Philippines,APAC,APAC
SM-200052,"Sally Matthias",South,Consumer,Venice,Veneto,"United Kingdom",EU,EU
SM-200053,"Sally Matthias",South,Consumer,Silao,"São Paulo",Mexico,LATAM,LATAM
SM-200054,"Sally Matthias",West,Consumer,Scottsdale,Texas,"United States",US,"North America"
SM-203201,"Sean Miller","Southeast Asia","Home Office",Lahore,Telangana,Thailand,APAC,APAC
SM-203202,"Sean Miller",North,"Home Office",Versailles,Stockholm,"United Kingdom",EU,EU
SM-203203,"Sean Miller",South,"Home Office",Zapopan,"São Paulo",Nicaragua,LATAM,LATAM
SM-203204,"Sean Miller",West,"Home Office",Monroe,Pennsylvania,"United States",US,"North America"
SM-209051,"Susan MacKendrick","Southeast Asia",Consumer,Singapore,Telangana,Thailand,APAC,APAC
SM-209052,"Susan MacKendrick",Central,Consumer,Saint-Nazaire,"Pays de la Loire",Germany,EU,EU
SM-209053,"Susan MacKendrick",North,Consumer,"San Salvador","San Salvador",Mexico,LATAM,LATAM
SM-209054,"Susan MacKendrick",East,Consumer,Newark,Ohio,"United States",US,"North America"
SM-209501,"Suzanne McNair","Southeast Asia",Corporate,Semarang,Shanxi,Indonesia,APAC,APAC
SM-209502,"Suzanne McNair",South,Corporate,Wolfsburg,Veneto,"United Kingdom",EU,EU
SM-209503,"Suzanne McNair",South,Corporate,Tepic,"São Paulo",Peru,LATAM,LATAM
SM-209504,"Suzanne McNair",West,Corporate,Philadelphia,Pennsylvania,"United States",US,"North America"
SN-105601,"Skye Norling",Africa,"Home Office",Likasi,Lagos,Nigeria,Africa,Africa
SN-105602,"Skye Norling",Canada,"Home Office",Toronto,Ontario,Canada,Canada,"North America"
SN-105603,"Skye Norling",EMEA,"Home Office",Kharkiv,Kharkiv,Ukraine,EMEA,EMEA
SN-107101,"Steve Nguyen",Africa,"Home Office","Port Elizabeth","Eastern Cape","South Africa",Africa,Africa
SN-107102,"Steve Nguyen",EMEA,"Home Office",Vienna,Vienna,Turkey,EMEA,EMEA
SN-205601,"Skye Norling","North Asia","Home Office",Seoul,Seoul,"South Korea",APAC,APAC
SN-205602,"Skye Norling",South,"Home Office",Noisy-le-Sec,Scotland,"United Kingdom",EU,EU
SN-205603,"Skye Norling",South,"Home Office",Tegucigalpa,Sonora,Mexico,LATAM,LATAM
SN-205604,"Skye Norling",West,"Home Office","San Francisco","New Jersey","United States",US,"North America"
SN-207101,"Steve Nguyen",Oceania,"Home Office",Hengyang,Victoria,China,APAC,APAC
SN-207102,"Steve Nguyen",North,"Home Office",Zwickau,Scotland,"United Kingdom",EU,EU
SN-207103,"Steve Nguyen",South,"Home Office",Tlalpan,"Santo Domingo",Nicaragua,LATAM,LATAM
SN-207104,"Steve Nguyen",West,"Home Office",Rockford,Washington,"United States",US,"North America"
SO-103351,"Sean O'Donnell",Africa,Consumer,Kinshasa,Kinshasa,"Democratic Republic of the Congo",Africa,Africa
SO-103352,"Sean O'Donnell",EMEA,Consumer,Makhachkala,Dagestan,Russia,EMEA,EMEA
SO-203351,"Sean O'Donnell","Southeast Asia",Consumer,Perth,"Western Australia",Vietnam,APAC,APAC
SO-203352,"Sean O'Donnell",South,Consumer,Vienna,Vienna,"United Kingdom",EU,EU
SO-203353,"Sean O'Donnell",South,Consumer,"São Paulo","São Paulo",Mexico,LATAM,LATAM
SO-203354,"Sean O'Donnell",West,Consumer,Seattle,Washington,"United States",US,"North America"
SP-105451,"Sibella Parks",Africa,Corporate,Nairobi,Souss-Massa-Draâ,Morocco,Africa,Africa
SP-106201,"Stefania Perrino",Africa,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
SP-106202,"Stefania Perrino",EMEA,Corporate,Mecca,Makkah,Turkey,EMEA,EMEA
SP-106501,"Stephanie Phelps",Africa,Corporate,Livingstone,Southern,Zambia,Africa,Africa
SP-106502,"Stephanie Phelps",EMEA,Corporate,Shiraz,Izmir,Turkey,EMEA,EMEA
SP-108601,"Sung Pak",Africa,Corporate,Mohammedia,Oyo,Nigeria,Africa,Africa
SP-109201,"Susan Pistek",Africa,Consumer,Qena,Qina,Nigeria,Africa,Africa
SP-109202,"Susan Pistek",EMEA,Consumer,Karbala',Karbala',Russia,EMEA,EMEA
SP-205451,"Sibella Parks","Southeast Asia",Corporate,Surat,"Sumatera Selatan",Indonesia,APAC,APAC
SP-205452,"Sibella Parks",South,Corporate,Nogent-sur-Oise,Picardy,Italy,EU,EU
SP-205453,"Sibella Parks",South,Corporate,Tampico,Tamaulipas,Mexico,LATAM,LATAM
SP-205454,"Sibella Parks",East,Corporate,Philadelphia,Wisconsin,"United States",US,"North America"
SP-206201,"Stefania Perrino","Southeast Asia",Corporate,Semarang,"Tamil Nadu",Philippines,APAC,APAC
SP-206202,"Stefania Perrino",South,Corporate,York,Rhône-Alpes,"United Kingdom",EU,EU
SP-206203,"Stefania Perrino",South,Corporate,Trujillo,Veracruz,Peru,LATAM,LATAM
SP-206204,"Stefania Perrino",West,Corporate,Tampa,Texas,"United States",US,"North America"
SP-206501,"Stephanie Phelps","Southeast Asia",Corporate,Yingcheng,Punjab,Pakistan,APAC,APAC
SP-206502,"Stephanie Phelps",South,Corporate,Madrid,Scotland,"United Kingdom",EU,EU
SP-206503,"Stephanie Phelps",South,Corporate,Tehuacán,Puebla,Mexico,LATAM,LATAM
SP-206504,"Stephanie Phelps",West,Corporate,Wilmington,Ohio,"United States",US,"North America"
SP-208601,"Sung Pak",Oceania,Corporate,Melbourne,Victoria,India,APAC,APAC
SP-208602,"Sung Pak",North,Corporate,"The Hague",Stockholm,"United Kingdom",EU,EU
SP-208603,"Sung Pak",South,Corporate,Tehuacán,"Santo Domingo",Mexico,LATAM,LATAM
SP-208604,"Sung Pak",West,Corporate,Rochester,Texas,"United States",US,"North America"
SP-209201,"Susan Pistek","Southeast Asia",Consumer,Warangal,Telangana,Thailand,APAC,APAC
SP-209202,"Susan Pistek",South,Consumer,Zurich,Zürich,"United Kingdom",EU,EU
SP-209203,"Susan Pistek",South,Consumer,Tegucigalpa,"São Paulo",Mexico,LATAM,LATAM
SP-209204,"Susan Pistek",West,Consumer,"San Luis Obispo",Ohio,"United States",US,"North America"
SR-104251,"Sharelle Roach",Africa,"Home Office",Zaria,Kaduna,"South Africa",Africa,Africa
SR-104252,"Sharelle Roach",Canada,"Home Office",London,Ontario,Canada,Canada,"North America"
SR-104253,"Sharelle Roach",EMEA,"Home Office",Nikopol',Dnipropetrovs'k,Ukraine,EMEA,EMEA
SR-107401,"Steven Roelle",Africa,"Home Office",Mogadishu,Banaadir,Somalia,Africa,Africa
SR-107402,"Steven Roelle",EMEA,"Home Office",Sari,Mazandaran,Russia,EMEA,EMEA
SR-204251,"Sharelle Roach",Oceania,"Home Office",Seoul,"Western Australia","South Korea",APAC,APAC
SR-204252,"Sharelle Roach",South,"Home Office",Vienna,Vienna,"United Kingdom",EU,EU
SR-204253,"Sharelle Roach",South,"Home Office","La Vega","San Salvador","El Salvador",LATAM,LATAM
SR-204254,"Sharelle Roach",West,"Home Office",Tuscaloosa,Ohio,"United States",US,"North America"
SR-207401,"Steven Roelle","Southeast Asia","Home Office",Semarang,Yogyakarta,Indonesia,APAC,APAC
SR-207402,"Steven Roelle",South,"Home Office",Paris,"Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
SR-207403,"Steven Roelle",South,"Home Office",Tegucigalpa,"San Salvador",Nicaragua,LATAM,LATAM
SR-207404,"Steven Roelle",West,"Home Office",Seattle,Washington,"United States",US,"North America"
SS-101401,"Saphhira Shifley",Africa,Corporate,Lagos,Lagos,Zimbabwe,Africa,Africa
SS-101402,"Saphhira Shifley",Canada,Corporate,Brantford,Ontario,Canada,Canada,"North America"
SS-101403,"Saphhira Shifley",EMEA,Corporate,"Ulan Bator",Ulaanbaatar,Mongolia,EMEA,EMEA
SS-104101,"Shahid Shariari",Africa,Consumer,Soweto,Gauteng,"South Africa",Africa,Africa
SS-104102,"Shahid Shariari",Canada,Consumer,Brampton,Ontario,Canada,Canada,"North America"
SS-104103,"Shahid Shariari",EMEA,Consumer,Warsaw,Sanliurfa,Turkey,EMEA,EMEA
SS-105151,"Shirley Schmidt",Africa,"Home Office","Ad Diwem","White Nile",Sudan,Africa,Africa
